OrderID,Date,CustomerID,Product,Category,Subcategory,Price,Quantity,TotalAmount,DiscountPercent,DiscountAmount,FinalAmount,PaymentMethod,CustomerAge,CustomerGender,City,State,Rating
10545,2023-07-15,8812,Equipment Product 45,Sports,Equipment,32.58,4,130.32,0,0.0,130.32,Credit Card,46,Male,Rochester,New York,5
10546,2023-07-15,8812,Decor Product 91,Home & Kitchen,Decor,791.47,1,791.47,5,39.57,751.9,Apple Pay,67,Female,Los Angeles,California,5
10547,2023-07-16,8812,Tablets Product 94,Electronics,Tablets,481.24,2,962.48,5,48.12,914.36,Apple Pay,45,Female,Naperville,Illinois,4
10548,2023-07-16,8812,Tablets Product 11,Electronics,Tablets,1954.88,1,1954.88,0,0.0,1954.88,Bank Transfer,39,Male,Buffalo,New York,4
10549,2023-07-17,8812,Biographies Product 6,Books,Biographies,29.81,1,29.81,0,0.0,29.81,Apple Pay,37,Male,Albany,New York,4
10550,2023-07-17,8812,Shirts Product 98,Clothing,Shirts,179.64,2,359.28,5,17.96,341.32,PayPal,61,Male,Miami,Florida,2
10551,2023-07-17,8812,Accessories Product 90,Clothing,Accessories,87.99,1,87.99,0,0.0,87.99,Google Pay,40,Non-binary,Orlando,Florida,5
10552,2023-07-17,8812,Decor Product 53,Home & Kitchen,Decor,729.71,2,1459.42,5,72.97,1386.45,Apple Pay,57,Non-binary,Miami,Florida,2
10553,2023-07-18,1277,Smartphones Product 88,Electronics,Smartphones,1226.88,1,1226.88,0,0.0,1226.88,Credit Card,18,Non-binary,Houston,Texas,4
10554,2023-07-20,6659,Bedding Product 95,Home & Kitchen,Bedding,716.78,1,716.78,0,0.0,716.78,Credit Card,52,Female,San Diego,California,4
10555,2023-07-20,2770,Shoes Product 93,Clothing,Shoes,195.04,1,195.04,0,0.0,195.04,Apple Pay,72,Male,New York City,New York,3
10556,2023-07-20,2770,Equipment Product 13,Sports,Equipment,383.34,1,383.34,0,0.0,383.34,Bank Transfer,64,Non-binary,Sacramento,California,5
10557,2023-07-21,4377,Pants Product 98,Clothing,Pants,39.16,1,39.16,15,5.87,33.29,Google Pay,37,Non-binary,Sacramento,California,3
10558,2023-07-21,4377,Appliances Product 44,Home & Kitchen,Appliances,909.35,1,909.35,5,45.47,863.88,Apple Pay,27,Male,Austin,Texas,5
10559,2023-07-21,4377,Smartphones Product 42,Electronics,Smartphones,706.38,1,706.38,10,70.64,635.74,Google Pay,70,Non-binary,Jacksonville,Florida,5
10560,2023-07-21,4377,Cameras Product 34,Electronics,Cameras,308.58,3,925.74,0,0.0,925.74,Credit Card,37,Non-binary,Jacksonville,Florida,1
10561,2023-07-22,7940,Accessories Product 95,Clothing,Accessories,51.16,2,102.32,0,0.0,102.32,Google Pay,21,Female,Syracuse,New York,4
10562,2023-07-22,8841,Cookware Product 42,Home & Kitchen,Cookware,991.08,1,991.08,0,0.0,991.08,Bank Transfer,33,Male,Houston,Texas,3
10563,2023-07-22,8841,Educational Product 23,Books,Educational,15.38,2,30.76,10,3.08,27.68,Google Pay,40,Non-binary,Orlando,Florida,3
10564,2023-07-23,4438,Accessories Product 40,Clothing,Accessories,109.04,1,109.04,0,0.0,109.04,Google Pay,34,Non-binary,Chicago,Illinois,4
10565,2023-07-24,9040,Biographies Product 17,Books,Biographies,63.79,2,127.58,5,6.38,121.2,Bank Transfer,43,Female,Rockford,Illinois,5
10566,2023-07-24,6363,Equipment Product 6,Sports,Equipment,215.04,1,215.04,0,0.0,215.04,PayPal,44,Male,Miami,Florida,4
10567,2023-07-25,2916,Footwear Product 28,Sports,Footwear,450.18,1,450.18,0,0.0,450.18,Google Pay,68,Female,Springfield,Illinois,3
10568,2023-07-25,3192,Headphones Product 43,Electronics,Headphones,1254.39,1,1254.39,0,0.0,1254.39,PayPal,43,Male,Miami,Florida,2
10569,2023-07-26,3192,Cookware Product 3,Home & Kitchen,Cookware,301.32,1,301.32,15,45.2,256.12,Bank Transfer,59,Female,Tampa,Florida,5
10570,2023-07-26,3192,Laptops Product 12,Electronics,Laptops,1251.76,1,1251.76,0,0.0,1251.76,Credit Card,35,Non-binary,Tallahassee,Florida,5
10571,2023-07-26,3192,Pants Product 1,Clothing,Pants,137.95,1,137.95,0,0.0,137.95,Credit Card,36,Female,Rochester,New York,5
10572,2023-07-27,3192,Apparel Product 96,Sports,Apparel,347.33,1,347.33,0,0.0,347.33,PayPal,48,Non-binary,Jacksonville,Florida,2
10573,2023-07-27,3192,Laptops Product 11,Electronics,Laptops,492.46,1,492.46,10,49.25,443.21,Apple Pay,19,Non-binary,Tampa,Florida,4
10574,2023-07-27,3192,Decor Product 94,Home & Kitchen,Decor,38.31,1,38.31,0,0.0,38.31,Credit Card,36,Non-binary,Orlando,Florida,3
10575,2023-07-31,3427,Comics Product 96,Books,Comics,17.33,1,17.33,0,0.0,17.33,Google Pay,47,Female,Jacksonville,Florida,4
10576,2023-07-31,8654,Apparel Product 36,Sports,Apparel,123.29,2,246.58,5,12.33,234.25,Bank Transfer,43,Male,Orlando,Florida,3
10577,2023-07-31,8822,Furniture Product 97,Home & Kitchen,Furniture,381.94,1,381.94,0,0.0,381.94,Bank Transfer,62,Female,Naperville,Illinois,5
10578,2023-08-01,3094,Tablets Product 67,Electronics,Tablets,879.78,1,879.78,0,0.0,879.78,Apple Pay,25,Non-binary,Houston,Texas,5
10579,2023-08-01,5089,Pants Product 60,Clothing,Pants,148.29,1,148.29,15,22.24,126.05,Bank Transfer,26,Male,Rockford,Illinois,3
10580,2023-08-02,3895,Appliances Product 25,Home & Kitchen,Appliances,162.53,2,325.06,0,0.0,325.06,Apple Pay,35,Male,Peoria,Illinois,1
10581,2023-08-02,8323,Cameras Product 75,Electronics,Cameras,246.48,3,739.44,5,36.97,702.47,Credit Card,36,Non-binary,San Antonio,Texas,3
10582,2023-08-02,8323,Accessories Product 70,Clothing,Accessories,27.12,2,54.24,10,5.42,48.82,Apple Pay,28,Female,Buffalo,New York,4
10583,2023-08-03,8323,Laptops Product 91,Electronics,Laptops,995.66,2,1991.32,0,0.0,1991.32,PayPal,74,Female,Orlando,Florida,4
10584,2023-08-03,8323,Headphones Product 29,Electronics,Headphones,652.28,1,652.28,0,0.0,652.28,PayPal,34,Male,Los Angeles,California,5
10585,2023-08-03,8323,Shirts Product 69,Clothing,Shirts,108.82,1,108.82,5,5.44,103.38,Apple Pay,48,Male,San Jose,California,4
10586,2023-08-03,8323,Headphones Product 93,Electronics,Headphones,326.79,1,326.79,5,16.34,310.45,Credit Card,65,Female,Austin,Texas,5
10587,2023-08-03,8323,Bedding Product 12,Home & Kitchen,Bedding,820.03,1,820.03,10,82.0,738.03,PayPal,48,Male,Tampa,Florida,5
10588,2023-08-04,5582,Educational Product 16,Books,Educational,49.36,4,197.44,0,0.0,197.44,PayPal,40,Female,Syracuse,New York,5
10589,2023-08-04,6528,Apparel Product 9,Sports,Apparel,355.42,3,1066.26,0,0.0,1066.26,Credit Card,51,Female,Rochester,New York,1
10590,2023-08-05,4577,Pants Product 70,Clothing,Pants,31.24,3,93.72,0,0.0,93.72,Credit Card,66,Female,Orlando,Florida,2
10591,2023-08-05,4947,Headphones Product 28,Electronics,Headphones,1723.9,1,1723.9,20,344.78,1379.12,Bank Transfer,75,Non-binary,Jacksonville,Florida,3
10592,2023-08-05,6196,Laptops Product 50,Electronics,Laptops,294.09,1,294.09,5,14.7,279.39,Credit Card,27,Non-binary,Orlando,Florida,4
10593,2023-08-05,9052,Biographies Product 70,Books,Biographies,62.15,2,124.3,5,6.21,118.09,Apple Pay,40,Female,Jacksonville,Florida,5
10594,2023-08-05,3227,Footwear Product 18,Sports,Footwear,96.6,2,193.2,0,0.0,193.2,Google Pay,34,Female,Fort Worth,Texas,4
10595,2023-08-05,9227,Smartphones Product 7,Electronics,Smartphones,452.87,1,452.87,15,67.93,384.94,PayPal,45,Non-binary,Miami,Florida,4
10596,2023-08-06,9227,Apparel Product 30,Sports,Apparel,275.4,1,275.4,0,0.0,275.4,Apple Pay,36,Female,Syracuse,New York,5
10597,2023-08-06,9227,Headphones Product 22,Electronics,Headphones,1767.1,1,1767.1,0,0.0,1767.1,Bank Transfer,48,Male,Jacksonville,Florida,3
10598,2023-08-06,1885,Bedding Product 9,Home & Kitchen,Bedding,544.81,1,544.81,0,0.0,544.81,Credit Card,43,Male,Houston,Texas,5
10599,2023-08-06,7991,Equipment Product 11,Sports,Equipment,170.66,1,170.66,5,8.53,162.13,Credit Card,52,Female,San Jose,California,2
10600,2023-08-06,7991,Footwear Product 85,Sports,Footwear,193.7,1,193.7,5,9.69,184.01,PayPal,30,Non-binary,Jacksonville,Florida,5
10601,2023-08-08,7991,Apparel Product 44,Sports,Apparel,346.44,1,346.44,0,0.0,346.44,Credit Card,20,Female,San Antonio,Texas,4
10602,2023-08-08,7991,Apparel Product 5,Sports,Apparel,372.16,1,372.16,5,18.61,353.55,Credit Card,46,Female,Buffalo,New York,5
10603,2023-08-08,7991,Shoes Product 32,Clothing,Shoes,85.54,3,256.62,5,12.83,243.79,Bank Transfer,32,Female,Fort Worth,Texas,4
10604,2023-08-08,2394,Apparel Product 34,Sports,Apparel,196.87,3,590.61,0,0.0,590.61,Apple Pay,33,Non-binary,Buffalo,New York,3
10605,2023-08-08,8486,Tablets Product 70,Electronics,Tablets,1295.91,1,1295.91,0,0.0,1295.91,Apple Pay,20,Female,Dallas,Texas,4
10606,2023-08-08,1048,Fitness Product 43,Sports,Fitness,409.77,1,409.77,20,81.95,327.82,Bank Transfer,67,Male,Rockford,Illinois,4
10607,2023-08-08,1048,Decor Product 83,Home & Kitchen,Decor,164.92,1,164.92,0,0.0,164.92,Credit Card,34,Male,Miami,Florida,5
10608,2023-08-09,1048,Accessories Product 55,Sports,Accessories,478.27,1,478.27,0,0.0,478.27,Apple Pay,71,Female,Albany,New York,3
10609,2023-08-10,1048,Decor Product 12,Home & Kitchen,Decor,228.4,1,228.4,10,22.84,205.56,Google Pay,47,Male,Albany,New York,5
10610,2023-08-10,1048,Non-fiction Product 56,Books,Non-fiction,76.87,5,384.35,5,19.22,365.13,Google Pay,57,Male,Albany,New York,3
10611,2023-08-10,1048,Cookware Product 18,Home & Kitchen,Cookware,249.19,2,498.38,0,0.0,498.38,Google Pay,34,Non-binary,Jacksonville,Florida,4
10612,2023-08-11,1048,Fitness Product 15,Sports,Fitness,418.75,1,418.75,0,0.0,418.75,Bank Transfer,22,Female,Albany,New York,1
10613,2023-08-11,1048,Smartphones Product 71,Electronics,Smartphones,275.06,2,550.12,10,55.01,495.11,Apple Pay,33,Male,Miami,Florida,4
10614,2023-08-11,1048,Smartphones Product 98,Electronics,Smartphones,856.53,1,856.53,0,0.0,856.53,Google Pay,45,Female,San Francisco,California,5
10615,2023-08-11,1048,Pants Product 63,Clothing,Pants,153.25,1,153.25,0,0.0,153.25,PayPal,53,Female,Rochester,New York,5
10616,2023-08-11,1048,Tablets Product 40,Electronics,Tablets,289.89,3,869.67,5,43.48,826.19,Apple Pay,27,Male,Houston,Texas,2
10617,2023-08-12,1048,Fitness Product 91,Sports,Fitness,56.42,3,169.26,15,25.39,143.87,Credit Card,51,Non-binary,Chicago,Illinois,5
10618,2023-08-12,1048,Pants Product 96,Clothing,Pants,74.54,1,74.54,0,0.0,74.54,PayPal,29,Female,San Antonio,Texas,5
10619,2023-08-12,7201,Fitness Product 81,Sports,Fitness,250.27,2,500.54,0,0.0,500.54,PayPal,51,Non-binary,Springfield,Illinois,5
10620,2023-08-12,7201,Accessories Product 32,Clothing,Accessories,190.93,1,190.93,5,9.55,181.38,Google Pay,25,Female,Rockford,Illinois,4
10621,2023-08-13,7201,Headphones Product 57,Electronics,Headphones,1277.37,1,1277.37,5,63.87,1213.5,PayPal,42,Female,New York City,New York,4
10622,2023-08-13,7201,Footwear Product 34,Sports,Footwear,345.81,1,345.81,0,0.0,345.81,Bank Transfer,74,Non-binary,Sacramento,California,5
10623,2023-08-13,7201,Educational Product 3,Books,Educational,57.14,1,57.14,0,0.0,57.14,Apple Pay,68,Female,Jacksonville,Florida,3
10624,2023-08-13,7201,Furniture Product 86,Home & Kitchen,Furniture,255.64,1,255.64,10,25.56,230.08,Google Pay,19,Male,Albany,New York,4
10625,2023-08-14,7201,Bedding Product 36,Home & Kitchen,Bedding,23.98,1,23.98,0,0.0,23.98,Apple Pay,64,Female,Fort Worth,Texas,3
10626,2023-08-14,9379,Footwear Product 14,Sports,Footwear,234.16,1,234.16,5,11.71,222.45,PayPal,56,Male,Chicago,Illinois,4
10627,2023-08-14,4676,Shirts Product 55,Clothing,Shirts,118.13,1,118.13,5,5.91,112.22,PayPal,57,Non-binary,Sacramento,California,4
10628,2023-08-15,3276,Apparel Product 95,Sports,Apparel,442.92,2,885.84,0,0.0,885.84,Google Pay,30,Male,Los Angeles,California,3
10629,2023-08-15,3276,Apparel Product 29,Sports,Apparel,459.45,2,918.9,15,137.83,781.07,Bank Transfer,70,Female,Chicago,Illinois,4
10630,2023-08-15,4352,Educational Product 10,Books,Educational,49.64,2,99.28,0,0.0,99.28,Credit Card,51,Female,Tallahassee,Florida,4
10631,2023-08-15,5899,Smartphones Product 64,Electronics,Smartphones,673.72,1,673.72,5,33.69,640.03,Bank Transfer,63,Non-binary,Rochester,New York,5
10632,2023-08-15,5799,Biographies Product 1,Books,Biographies,87.32,2,174.64,0,0.0,174.64,PayPal,39,Non-binary,San Antonio,Texas,5
10633,2023-08-16,6957,Laptops Product 94,Electronics,Laptops,1937.89,1,1937.89,5,96.89,1841.0,Apple Pay,43,Female,Tampa,Florida,5
10634,2023-08-16,7179,Tablets Product 4,Electronics,Tablets,430.75,1,430.75,0,0.0,430.75,PayPal,36,Non-binary,Houston,Texas,5
10635,2023-08-17,5200,Dresses Product 49,Clothing,Dresses,107.81,1,107.81,10,10.78,97.03,Google Pay,54,Non-binary,Rockford,Illinois,5
10636,2023-08-17,5200,Cookware Product 11,Home & Kitchen,Cookware,196.28,2,392.56,0,0.0,392.56,Apple Pay,66,Male,Los Angeles,California,3
10637,2023-08-17,3107,Accessories Product 21,Sports,Accessories,227.68,1,227.68,0,0.0,227.68,Apple Pay,69,Non-binary,Buffalo,New York,5
10638,2023-08-17,1082,Equipment Product 55,Sports,Equipment,30.21,1,30.21,5,1.51,28.7,Apple Pay,58,Female,Tallahassee,Florida,5
10639,2023-08-17,6291,Accessories Product 36,Sports,Accessories,465.32,1,465.32,0,0.0,465.32,Apple Pay,45,Non-binary,Orlando,Florida,1
10640,2023-08-18,6291,Shoes Product 85,Clothing,Shoes,23.79,2,47.58,0,0.0,47.58,Credit Card,55,Male,Naperville,Illinois,4
10641,2023-08-18,6291,Shoes Product 48,Clothing,Shoes,29.06,5,145.3,5,7.27,138.03,Bank Transfer,74,Male,Naperville,Illinois,5
10642,2023-08-19,6291,Shoes Product 21,Clothing,Shoes,65.23,1,65.23,0,0.0,65.23,Credit Card,45,Non-binary,Syracuse,New York,4
10643,2023-08-19,6291,Accessories Product 72,Sports,Accessories,488.23,1,488.23,10,48.82,439.41,Credit Card,69,Non-binary,Buffalo,New York,5
10644,2023-08-19,6181,Smartphones Product 31,Electronics,Smartphones,473.19,2,946.38,0,0.0,946.38,Google Pay,43,Female,Buffalo,New York,3
10645,2023-08-19,5541,Footwear Product 10,Sports,Footwear,404.3,1,404.3,0,0.0,404.3,Google Pay,44,Male,Sacramento,California,4
10646,2023-08-19,5541,Appliances Product 6,Home & Kitchen,Appliances,911.18,1,911.18,15,136.68,774.5,Google Pay,45,Non-binary,Buffalo,New York,4
10647,2023-08-21,5541,Pants Product 14,Clothing,Pants,196.49,1,196.49,5,9.82,186.67,Apple Pay,74,Male,Syracuse,New York,3
10648,2023-08-21,5541,Footwear Product 28,Sports,Footwear,197.73,1,197.73,0,0.0,197.73,Google Pay,43,Male,Tampa,Florida,5
10649,2023-08-21,5541,Furniture Product 24,Home & Kitchen,Furniture,335.19,1,335.19,5,16.76,318.43,Credit Card,70,Non-binary,Rockford,Illinois,4
10650,2023-08-21,5541,Fitness Product 90,Sports,Fitness,23.05,5,115.25,0,0.0,115.25,Apple Pay,61,Male,Rockford,Illinois,2
10651,2023-08-21,5541,Accessories Product 90,Sports,Accessories,65.73,2,131.46,15,19.72,111.74,Apple Pay,70,Male,Jacksonville,Florida,4
10652,2023-08-21,5541,Accessories Product 10,Clothing,Accessories,181.47,1,181.47,0,0.0,181.47,PayPal,27,Female,Dallas,Texas,5
10653,2023-08-21,5541,Accessories Product 95,Clothing,Accessories,172.73,1,172.73,5,8.64,164.09,PayPal,51,Non-binary,Buffalo,New York,4
10654,2023-08-21,5541,Bedding Product 28,Home & Kitchen,Bedding,60.9,1,60.9,5,3.04,57.86,Credit Card,50,Male,Buffalo,New York,5
10655,2023-08-22,1338,Fitness Product 34,Sports,Fitness,348.98,1,348.98,0,0.0,348.98,PayPal,61,Male,Chicago,Illinois,5
10656,2023-08-23,8866,Pants Product 27,Clothing,Pants,102.17,1,102.17,0,0.0,102.17,Apple Pay,66,Male,Miami,Florida,2
10657,2023-08-23,8065,Educational Product 19,Books,Educational,69.63,1,69.63,5,3.48,66.15,PayPal,26,Male,Syracuse,New York,4
10658,2023-08-24,5088,Biographies Product 93,Books,Biographies,55.41,1,55.41,0,0.0,55.41,Bank Transfer,44,Male,Springfield,Illinois,5
10659,2023-08-24,6456,Footwear Product 43,Sports,Footwear,158.51,1,158.51,0,0.0,158.51,Google Pay,50,Male,San Jose,California,5
10660,2023-08-24,3459,Laptops Product 48,Electronics,Laptops,811.26,1,811.26,0,0.0,811.26,Credit Card,64,Non-binary,Springfield,Illinois,3
10661,2023-08-25,4741,Apparel Product 49,Sports,Apparel,354.18,2,708.36,5,35.42,672.94,Google Pay,46,Non-binary,Sacramento,California,5
10662,2023-08-25,8220,Fitness Product 97,Sports,Fitness,25.52,1,25.52,0,0.0,25.52,Google Pay,62,Male,Houston,Texas,5
10663,2023-08-25,2528,Tablets Product 24,Electronics,Tablets,417.0,1,417.0,0,0.0,417.0,Apple Pay,60,Female,Sacramento,California,4
10664,2023-08-26,7455,Pants Product 24,Clothing,Pants,19.27,1,19.27,0,0.0,19.27,PayPal,53,Female,Houston,Texas,5
10665,2023-08-26,7455,Accessories Product 97,Sports,Accessories,321.63,1,321.63,10,32.16,289.47,Apple Pay,35,Male,San Diego,California,4
10666,2023-08-26,7455,Cameras Product 2,Electronics,Cameras,953.18,2,1906.36,0,0.0,1906.36,PayPal,52,Female,Dallas,Texas,4
10667,2023-08-27,7455,Fitness Product 51,Sports,Fitness,133.0,2,266.0,5,13.3,252.7,Apple Pay,66,Non-binary,Los Angeles,California,3
10668,2023-08-27,7455,Decor Product 68,Home & Kitchen,Decor,392.6,2,785.2,0,0.0,785.2,Credit Card,26,Female,Peoria,Illinois,3
10669,2023-08-27,1542,Dresses Product 79,Clothing,Dresses,199.25,1,199.25,10,19.93,179.32,Google Pay,68,Non-binary,Houston,Texas,4
10670,2023-08-27,1542,Accessories Product 5,Sports,Accessories,407.23,1,407.23,0,0.0,407.23,Google Pay,58,Male,Tampa,Florida,5
10671,2023-08-27,1617,Shirts Product 31,Clothing,Shirts,43.48,1,43.48,20,8.7,34.78,Credit Card,61,Non-binary,Springfield,Illinois,5
10672,2023-08-28,9940,Cookware Product 8,Home & Kitchen,Cookware,918.07,1,918.07,5,45.9,872.17,PayPal,64,Male,Austin,Texas,2
10673,2023-08-28,9940,Pants Product 73,Clothing,Pants,173.47,2,346.94,0,0.0,346.94,Apple Pay,38,Female,Buffalo,New York,5
10674,2023-08-28,9940,Appliances Product 89,Home & Kitchen,Appliances,724.34,1,724.34,0,0.0,724.34,PayPal,21,Female,Tampa,Florida,5
10675,2023-08-29,9940,Cameras Product 37,Electronics,Cameras,360.19,1,360.19,5,18.01,342.18,Credit Card,56,Non-binary,Syracuse,New York,1
10676,2023-08-30,9940,Shirts Product 70,Clothing,Shirts,99.95,2,199.9,0,0.0,199.9,Apple Pay,24,Female,Dallas,Texas,4
10677,2023-08-30,9940,Accessories Product 8,Sports,Accessories,151.2,1,151.2,0,0.0,151.2,Credit Card,61,Female,Orlando,Florida,5
10678,2023-08-30,9940,Dresses Product 71,Clothing,Dresses,83.83,2,167.66,5,8.38,159.28,PayPal,57,Female,San Antonio,Texas,4
10679,2023-08-30,9940,Comics Product 86,Books,Comics,69.42,2,138.84,0,0.0,138.84,Bank Transfer,25,Non-binary,San Francisco,California,4
10680,2023-08-31,9940,Accessories Product 27,Clothing,Accessories,183.24,2,366.48,0,0.0,366.48,Google Pay,57,Non-binary,Tallahassee,Florida,4
10681,2023-08-31,3419,Footwear Product 41,Sports,Footwear,147.56,1,147.56,10,14.76,132.8,Bank Transfer,65,Male,Buffalo,New York,5
10682,2023-09-01,3702,Tablets Product 54,Electronics,Tablets,751.97,1,751.97,0,0.0,751.97,Bank Transfer,34,Male,Peoria,Illinois,3
10683,2023-09-03,9567,Equipment Product 30,Sports,Equipment,463.14,1,463.14,0,0.0,463.14,Bank Transfer,23,Female,Orlando,Florida,3
10684,2023-09-03,9567,Cookware Product 67,Home & Kitchen,Cookware,652.79,1,652.79,20,130.56,522.23,Google Pay,65,Female,Houston,Texas,4
10685,2023-09-04,9567,Smartphones Product 72,Electronics,Smartphones,1041.62,1,1041.62,0,0.0,1041.62,Credit Card,41,Non-binary,Fort Worth,Texas,1
10686,2023-09-04,1792,Laptops Product 80,Electronics,Laptops,361.19,1,361.19,5,18.06,343.13,Credit Card,38,Male,Austin,Texas,2
10687,2023-09-04,4459,Headphones Product 11,Electronics,Headphones,1727.76,1,1727.76,0,0.0,1727.76,Credit Card,60,Female,Syracuse,New York,3
10688,2023-09-04,4396,Bedding Product 75,Home & Kitchen,Bedding,133.68,1,133.68,5,6.68,127.0,Google Pay,48,Non-binary,Tampa,Florida,3
10689,2023-09-04,5024,Pants Product 82,Clothing,Pants,43.96,4,175.84,0,0.0,175.84,Apple Pay,65,Female,Jacksonville,Florida,5
10690,2023-09-04,5024,Educational Product 75,Books,Educational,81.7,1,81.7,5,4.08,77.62,Credit Card,21,Non-binary,Jacksonville,Florida,3
10691,2023-09-06,5024,Dresses Product 17,Clothing,Dresses,199.27,2,398.54,0,0.0,398.54,Bank Transfer,54,Male,San Francisco,California,3
10692,2023-09-06,5024,Headphones Product 16,Electronics,Headphones,486.12,2,972.24,0,0.0,972.24,Bank Transfer,36,Female,Orlando,Florida,4
10693,2023-09-06,8308,Bedding Product 18,Home & Kitchen,Bedding,53.25,4,213.0,0,0.0,213.0,Bank Transfer,18,Female,Tallahassee,Florida,2
10694,2023-09-06,8308,Fiction Product 25,Books,Fiction,39.51,1,39.51,5,1.98,37.53,Apple Pay,51,Non-binary,Houston,Texas,4
10695,2023-09-07,8308,Tablets Product 95,Electronics,Tablets,1581.1,1,1581.1,20,316.22,1264.88,Apple Pay,71,Non-binary,Albany,New York,5
10696,2023-09-07,8671,Cameras Product 18,Electronics,Cameras,1922.03,1,1922.03,0,0.0,1922.03,Credit Card,61,Male,Orlando,Florida,5
10697,2023-09-07,4585,Tablets Product 14,Electronics,Tablets,872.16,1,872.16,0,0.0,872.16,PayPal,43,Non-binary,Orlando,Florida,4
10698,2023-09-08,7755,Non-fiction Product 33,Books,Non-fiction,55.81,1,55.81,0,0.0,55.81,PayPal,41,Non-binary,Springfield,Illinois,5
10699,2023-09-08,9260,Cookware Product 60,Home & Kitchen,Cookware,579.7,1,579.7,0,0.0,579.7,Apple Pay,57,Non-binary,San Antonio,Texas,4
10700,2023-09-09,9260,Furniture Product 36,Home & Kitchen,Furniture,420.18,1,420.18,5,21.01,399.17,Apple Pay,74,Female,Syracuse,New York,2
10701,2023-09-09,4832,Fiction Product 24,Books,Fiction,36.73,4,146.92,0,0.0,146.92,Bank Transfer,27,Male,Rockford,Illinois,5
10702,2023-09-09,6674,Fiction Product 5,Books,Fiction,16.25,1,16.25,0,0.0,16.25,Bank Transfer,65,Female,New York City,New York,3
10703,2023-09-09,9861,Bedding Product 28,Home & Kitchen,Bedding,925.84,1,925.84,0,0.0,925.84,Bank Transfer,74,Female,Chicago,Illinois,5
10704,2023-09-09,9861,Accessories Product 60,Sports,Accessories,458.59,1,458.59,5,22.93,435.66,Bank Transfer,53,Non-binary,Austin,Texas,5
10705,2023-09-09,9861,Cameras Product 16,Electronics,Cameras,1898.24,1,1898.24,0,0.0,1898.24,Credit Card,34,Female,Orlando,Florida,2
10706,2023-09-09,9861,Tablets Product 9,Electronics,Tablets,1214.69,1,1214.69,0,0.0,1214.69,PayPal,70,Female,Dallas,Texas,4
10707,2023-09-10,9861,Dresses Product 53,Clothing,Dresses,175.03,2,350.06,5,17.5,332.56,Apple Pay,57,Male,Springfield,Illinois,2
10708,2023-09-10,9861,Laptops Product 96,Electronics,Laptops,1636.83,1,1636.83,0,0.0,1636.83,PayPal,45,Female,Los Angeles,California,4
10709,2023-09-10,9861,Bedding Product 19,Home & Kitchen,Bedding,990.0,1,990.0,0,0.0,990.0,Credit Card,54,Male,Tallahassee,Florida,3
10710,2023-09-10,9861,Fitness Product 34,Sports,Fitness,249.23,1,249.23,15,37.38,211.85,Google Pay,18,Non-binary,San Francisco,California,4
10711,2023-09-10,9861,Laptops Product 20,Electronics,Laptops,941.78,1,941.78,0,0.0,941.78,PayPal,43,Male,Orlando,Florida,5
10712,2023-09-10,9861,Cameras Product 18,Electronics,Cameras,311.17,1,311.17,0,0.0,311.17,Bank Transfer,32,Non-binary,San Jose,California,3
10713,2023-09-11,9861,Bedding Product 76,Home & Kitchen,Bedding,55.8,1,55.8,0,0.0,55.8,PayPal,42,Male,Austin,Texas,3
10714,2023-09-11,9861,Footwear Product 60,Sports,Footwear,477.78,1,477.78,0,0.0,477.78,Bank Transfer,42,Female,Syracuse,New York,5
10715,2023-09-11,9861,Shoes Product 12,Clothing,Shoes,48.33,2,96.66,15,14.5,82.16,Google Pay,60,Female,New York City,New York,2
10716,2023-09-12,5367,Decor Product 47,Home & Kitchen,Decor,712.04,1,712.04,0,0.0,712.04,PayPal,73,Male,Buffalo,New York,1
10717,2023-09-12,7641,Tablets Product 77,Electronics,Tablets,1797.1,1,1797.1,0,0.0,1797.1,Google Pay,31,Female,Albany,New York,4
10718,2023-09-12,7641,Smartphones Product 28,Electronics,Smartphones,1528.24,1,1528.24,0,0.0,1528.24,Credit Card,47,Female,Miami,Florida,4
10719,2023-09-13,4965,Footwear Product 37,Sports,Footwear,250.94,1,250.94,5,12.55,238.39,PayPal,42,Female,Jacksonville,Florida,5
10720,2023-09-13,7013,Footwear Product 38,Sports,Footwear,72.87,2,145.74,0,0.0,145.74,Bank Transfer,46,Female,Houston,Texas,1
10721,2023-09-14,7013,Laptops Product 65,Electronics,Laptops,739.08,1,739.08,0,0.0,739.08,Credit Card,75,Male,Tallahassee,Florida,5
10722,2023-09-14,7013,Equipment Product 24,Sports,Equipment,148.01,1,148.01,0,0.0,148.01,Apple Pay,35,Non-binary,Syracuse,New York,2
10723,2023-09-14,7013,Decor Product 45,Home & Kitchen,Decor,24.74,3,74.22,5,3.71,70.51,Apple Pay,66,Female,Rochester,New York,5
10724,2023-09-15,7013,Footwear Product 56,Sports,Footwear,46.2,2,92.4,0,0.0,92.4,Bank Transfer,49,Male,Tallahassee,Florida,2
10725,2023-09-15,7013,Appliances Product 48,Home & Kitchen,Appliances,414.33,1,414.33,0,0.0,414.33,Apple Pay,47,Non-binary,Jacksonville,Florida,5
10726,2023-09-16,7013,Decor Product 6,Home & Kitchen,Decor,329.97,1,329.97,0,0.0,329.97,PayPal,68,Male,Albany,New York,2
10727,2023-09-16,7013,Bedding Product 92,Home & Kitchen,Bedding,399.93,1,399.93,0,0.0,399.93,Apple Pay,45,Non-binary,Buffalo,New York,4
